,Date,btc_close,link_close,zrx_close,yfi_close,uni_close,omg_close,eth_close,xrp_close,cake_close,comp_close,fil_close,vet_close,trx_close,doge_close,ada_close,zil_close,celo_close,crv_close,dot_close,algo_close,grt_close,rune_close,rvn_close,ftm_close
291,2020-10-19,11751.47,10.9147,0.3895,13709.88,3.1703,3.3666,379.3,0.24558,,102.78,33.9755,0.011396,0.02589,0.0025921,0.10859,0.01979,,0.413,3.986,0.3033,,0.5599,0.01273,0.0252
292,2020-10-20,11909.99,9.8589,0.364,13053.33,2.8582,3.1297,368.52,0.24322,,94.85,31.175,0.010781,0.02592,0.0025944,0.10238,0.0183,,0.359,3.9034,0.2866,,0.4707,0.01228,0.02272
293,2020-10-21,12780.96,10.7863,0.3752,13293.14,2.9371,3.2646,390.38,0.25088,,95.35,26.5028,0.011339,0.02667,0.002623,0.10589,0.01854,,0.384,4.1352,0.3012,,0.4899,0.01237,0.02361
294,2020-10-22,12968.52,11.9539,0.381,13724.82,3.0432,3.4942,413.98,0.25709,,102.43,23.739,0.012155,0.02708,0.002646,0.11077,0.0195,,0.409,4.2683,0.316,,0.5155,0.01249,0.02505
295,2020-10-23,12923.07,12.1586,0.3757,14903.15,3.011,3.5255,409.11,0.25471,,103.0,23.8771,0.012218,0.02669,0.0026423,0.10805,0.01973,,0.379,4.2633,0.3093,,0.4988,0.0125,0.02439
296,2020-10-24,13111.73,12.7001,0.3789,14872.72,2.9399,3.4863,412.14,0.2562,,105.23,25.8076,0.012282,0.02706,0.0026365,0.10797,0.01944,,0.372,4.3536,0.3078,,0.4975,0.01251,0.02583
297,2020-10-25,13028.83,12.1481,0.3687,14297.0,2.7726,3.3493,405.86,0.25313,,101.2,38.6663,0.01179,0.02699,0.0026528,0.10639,0.01895,,0.337,4.331,0.3021,,0.4659,0.01228,0.02423
298,2020-10-26,13052.19,11.7096,0.3572,13589.52,2.7114,3.2363,392.52,0.2481,,100.0,33.7887,0.011368,0.02675,0.002665,0.10306,0.01835,,0.405,4.7031,0.2907,,0.4425,0.01197,0.0218
299,2020-10-27,13636.17,11.9224,0.3609,13372.88,2.8096,3.2119,403.45,0.25273,,109.02,35.1693,0.01137,0.02701,0.0026702,0.10256,0.0186,,0.657,4.6721,0.2878,,0.4377,0.0117,0.0216
300,2020-10-28,13266.4,11.4403,0.3366,12556.47,2.6611,3.0657,388.23,0.2454,,107.82,33.6161,0.010638,0.02688,0.0025801,0.09869,0.01774,,0.491,4.357,0.2763,,0.4033,0.01132,0.01889
301,2020-10-29,13455.7,11.2772,0.3369,10781.1,2.5391,2.8905,387.13,0.24239,,96.97,32.52,0.010186,0.02655,0.0025733,0.09531,0.01757,,0.446,4.0605,0.2569,,0.3965,0.01137,0.01665
302,2020-10-30,13560.1,11.09,0.326,11014.56,2.4134,2.8675,382.49,0.23905,,92.05,29.2175,0.01008,0.0256,0.0025833,0.0933,0.01749,,0.393,4.0845,0.2539,,0.3938,0.0111,0.01707
303,2020-10-31,13791.0,11.2277,0.3219,10492.89,2.2662,2.9233,386.46,0.23968,,90.83,31.2848,0.009895,0.02576,0.0025666,0.093,0.01773,,0.418,4.1854,0.2488,,0.4056,0.01131,0.01669
304,2020-11-01,13761.5,11.5722,0.338,10689.46,2.3765,3.1391,396.67,0.23999,,93.84,31.6076,0.010505,0.02574,0.0025745,0.09827,0.01794,,0.401,4.2211,0.2589,,0.3953,0.01115,0.01611
305,2020-11-02,13549.37,10.7814,0.3287,10092.3,2.254,2.9974,383.02,0.23523,,91.44,29.6401,0.01005,0.02445,0.0025162,0.09221,0.01719,,0.361,4.0316,0.247,,0.3814,0.01118,0.01591
306,2020-11-03,14023.53,10.3911,0.3256,9351.52,2.138,2.9012,387.88,0.2396,,87.47,28.8364,0.00925,0.02442,0.0025141,0.09357,0.01745,,0.356,4.0362,0.2337,,0.3677,0.0114,0.01518
307,2020-11-04,14144.01,10.4713,0.3174,8484.18,1.9281,2.7676,402.49,0.23758,,88.71,28.8967,0.009398,0.0242,0.002546,0.0955,0.01753,,0.342,4.0969,0.2383,,0.3772,0.01194,0.01381
308,2020-11-05,15590.02,10.9794,0.3474,8488.35,2.1901,2.8914,416.69,0.24561,,90.91,29.3544,0.009721,0.02493,0.0026347,0.09752,0.01886,,0.36,4.2229,0.2481,,0.4234,0.01206,0.01437
309,2020-11-06,15579.92,12.1687,0.3769,11821.27,2.5657,3.322,455.91,0.25863,,95.86,31.6801,0.011196,0.02616,0.002757,0.1091,0.02053,,0.438,4.5826,0.2767,,0.5229,0.01255,0.01791
310,2020-11-07,14818.3,11.7638,0.3489,14281.47,2.4755,3.0592,435.21,0.2491,,92.41,29.9356,0.010383,0.02486,0.00267,0.10128,0.01852,,0.43,4.2341,0.2579,,0.492,0.01175,0.01802
311,2020-11-08,15475.1,12.71,0.3668,15108.29,2.8653,3.1907,454.3,0.25374,,97.13,30.7588,0.011122,0.02535,0.002707,0.10655,0.0193,,0.471,4.3736,0.2667,,0.5805,0.01241,0.01934
312,2020-11-09,15328.41,12.5107,0.3543,15010.12,2.6822,3.1791,444.32,0.25059,,94.78,31.2188,0.011035,0.02479,0.002672,0.10561,0.01939,,0.454,4.3463,0.2605,,0.5919,0.01245,0.01818
313,2020-11-10,15297.21,13.0017,0.3879,18274.93,3.0759,3.2382,450.34,0.2538,,102.57,30.3614,0.011583,0.02483,0.002761,0.1059,0.02023,,0.566,4.4231,0.2889,,0.6814,0.01316,0.02095
314,2020-11-11,15684.24,12.753,0.3651,16679.56,2.9308,3.5058,463.09,0.25581,,103.18,30.0939,0.01134,0.02498,0.002758,0.10599,0.02021,,0.544,4.4461,0.2785,,0.6257,0.01293,0.01972
315,2020-11-12,16291.86,12.4038,0.3605,15462.62,2.9582,3.4937,462.39,0.2549,,104.35,29.4952,0.010644,0.0249,0.0027788,0.1046,0.01923,,0.563,4.4042,0.2665,,0.5742,0.01278,0.01758
316,2020-11-13,16320.7,12.8687,0.3864,17881.06,3.8614,3.628,476.43,0.2659,,116.42,29.155,0.011814,0.0254,0.0028114,0.10629,0.02027,,0.684,4.5425,0.2802,,0.7141,0.01313,0.0186
317,2020-11-14,16070.45,12.5574,0.3741,17217.05,3.8165,3.4207,460.89,0.26824,,121.6,29.2753,0.011245,0.02513,0.0027689,0.10411,0.02014,,0.71,4.4637,0.2661,,0.8309,0.01278,0.0179
318,2020-11-15,15957.0,12.1192,0.3592,17606.9,3.8458,3.3217,448.08,0.26954,,120.2,27.7306,0.011039,0.02533,0.0027718,0.10046,0.01994,,0.78,4.3664,0.2569,,0.8835,0.01282,0.01769
319,2020-11-16,16713.57,12.6223,0.3717,18565.47,3.5634,3.4369,460.55,0.28813,,120.07,27.448,0.011336,0.02549,0.00289,0.10387,0.02194,,0.825,4.4983,0.2711,,0.907,0.01284,0.01924
320,2020-11-17,17659.38,13.3944,0.3827,23944.68,3.8104,3.4599,482.15,0.30247,,122.66,29.111,0.012346,0.02649,0.0029398,0.10947,0.02287,,0.876,4.8569,0.2744,,1.0066,0.01318,0.01953
321,2020-11-18,17776.12,13.5598,0.3647,25444.39,3.4607,3.3321,478.41,0.29335,,114.13,28.8206,0.011777,0.02678,0.0029085,0.10658,0.02176,,0.759,4.6797,0.2673,,0.8935,0.01279,0.01736
322,2020-11-19,17802.82,13.6187,0.3649,27800.0,3.7417,3.2726,471.25,0.30358,,113.32,28.8326,0.011504,0.02581,0.0029068,0.1059,0.02109,,0.801,4.7567,0.2653,,0.9001,0.01271,0.01814
323,2020-11-20,18655.67,14.0933,0.375,26515.16,3.8552,3.5294,510.12,0.32991,,116.23,29.0516,0.012059,0.02629,0.002987,0.11828,0.02249,,0.857,5.23,0.2846,,0.9309,0.0126,0.01848
324,2020-11-21,18703.8,15.4511,0.4174,24479.24,3.8366,4.253,552.35,0.46283,,127.38,29.9369,0.014426,0.03057,0.0035132,0.13334,0.02371,,0.853,5.7824,0.317,,0.9217,0.01398,0.02006
325,2020-11-22,18414.43,14.5098,0.3973,24419.04,3.6763,3.9019,560.03,0.44611,,116.88,28.9382,0.013905,0.02875,0.0033415,0.14599,0.0226,,0.746,5.524,0.298,,0.8485,0.01349,0.0189
326,2020-11-23,18368.0,15.2746,0.4381,25216.48,4.1842,4.2309,608.58,0.61579,,125.6,29.1832,0.016023,0.03174,0.0036845,0.15445,0.02442,,0.742,5.9093,0.3357,,0.9155,0.01471,0.02215
327,2020-11-24,19160.01,15.6703,0.4644,24749.99,4.0627,4.3646,604.97,0.694,,127.82,29.7757,0.016174,0.03523,0.0042592,0.16721,0.02535,,0.686,5.7334,0.3576,,0.9192,0.01638,0.02346
328,2020-11-25,18719.11,14.2016,0.4423,22324.66,3.6773,4.4269,569.5,0.63022,,122.73,31.0128,0.016548,0.03304,0.0037081,0.15473,0.02879,,0.641,5.3018,0.3429,,0.895,0.01555,0.02261
329,2020-11-26,17149.47,12.603,0.4074,23345.46,3.43,3.7036,519.83,0.53654,,106.91,29.8835,0.014627,0.02942,0.0032492,0.13843,0.02582,,0.594,4.809,0.3016,,0.7955,0.01397,0.01829
330,2020-11-27,17139.52,12.4989,0.4034,23452.98,3.3067,3.6088,518.68,0.5623,,104.49,29.9387,0.014487,0.02938,0.0032752,0.14178,0.02465,,0.641,4.8151,0.3002,,0.7722,0.01387,0.018
331,2020-11-28,17719.85,13.0853,0.4158,23353.75,3.4616,3.779,537.52,0.62579,,108.1,29.943,0.01535,0.03047,0.0033945,0.16489,0.02673,,0.608,4.8939,0.3127,,0.7945,0.01428,0.01933
332,2020-11-29,18184.99,13.38,0.4151,24600.71,3.5514,3.7798,576.3,0.60543,,110.49,30.0018,0.015151,0.03072,0.0034365,0.16663,0.02928,,0.656,5.192,0.3171,,0.83,0.01408,0.01931
333,2020-11-30,19695.87,14.2677,0.4292,26470.4,3.7824,3.9528,616.66,0.66417,,111.96,30.3751,0.015972,0.03236,0.003561,0.17204,0.02933,,0.675,5.3767,0.3289,,0.8579,0.01457,0.02105
334,2020-12-01,18764.96,13.3461,0.3994,25684.04,3.55,3.662,585.26,0.61088,,105.0,30.323,0.014737,0.03024,0.0033211,0.15562,0.02796,,0.679,5.0806,0.3082,,0.8952,0.01404,0.02044
335,2020-12-02,19204.09,13.9799,0.427,30306.15,3.9484,3.7916,596.89,0.62972,,113.88,30.5754,0.016405,0.03118,0.0033624,0.15845,0.03114,,0.801,5.4645,0.3411,,0.9854,0.01423,0.02259
336,2020-12-03,19421.9,13.9749,0.4306,29649.42,3.8829,3.7903,615.85,0.63046,,131.66,30.4246,0.017397,0.03166,0.003429,0.16398,0.0336,,0.829,5.3997,0.3404,,1.0187,0.01513,0.02284
337,2020-12-04,18650.52,12.68,0.3928,26452.77,3.516,3.5286,567.24,0.55367,,127.24,29.0085,0.015698,0.02947,0.003283,0.14781,0.02954,,0.685,5.0,0.3257,,0.938,0.01384,0.02091
338,2020-12-05,19147.66,13.1748,0.4081,29352.73,3.6834,3.7819,596.8,0.58517,,143.55,29.8579,0.017484,0.03056,0.0033917,0.15993,0.03402,,0.741,5.1806,0.3431,,1.0086,0.01458,0.02248
339,2020-12-06,19359.4,13.5057,0.3999,28794.24,3.6482,3.701,601.54,0.62107,,137.01,29.3247,0.017144,0.03091,0.0033857,0.15873,0.03538,,0.702,5.1268,0.3367,,0.9815,0.01455,0.02195
340,2020-12-07,19166.9,13.0704,0.4047,28486.5,3.7574,3.5819,591.28,0.60818,,149.84,30.473,0.018137,0.03029,0.003336,0.15401,0.03555,,0.708,5.0569,0.3311,,0.9668,0.01432,0.02165
341,2020-12-08,18324.11,12.1356,0.3797,25448.82,3.2982,3.2384,554.94,0.5589,,155.6,29.937,0.016382,0.0279,0.0031723,0.1412,0.03135,,0.609,4.7399,0.3011,,0.8404,0.01341,0.01906
342,2020-12-09,18541.28,12.6212,0.3811,25556.16,3.3511,3.2836,573.09,0.58265,,164.81,30.5,0.016758,0.0287,0.0031562,0.14796,0.03105,,0.633,4.8728,0.3056,,0.895,0.01384,0.01956
343,2020-12-10,18254.63,11.9172,0.3698,23974.15,3.239,3.1493,558.99,0.57267,,149.32,30.538,0.015937,0.02811,0.0031043,0.14188,0.03265,,0.599,4.8003,0.2936,,0.8768,0.01345,0.01991
344,2020-12-11,18036.53,11.6335,0.3558,23387.89,2.9623,2.9914,544.43,0.54945,,142.65,29.8306,0.015587,0.02778,0.0030732,0.13926,0.02955,,0.557,4.612,0.2887,,0.804,0.01348,0.01833
345,2020-12-12,18808.69,12.2259,0.3921,25347.85,3.1225,3.1878,568.04,0.50658,,144.66,29.9157,0.016497,0.02855,0.0031609,0.14438,0.03267,,0.591,4.7385,0.3091,,0.852,0.0139,0.01905
346,2020-12-13,19174.99,12.9392,0.3961,26341.06,3.344,3.2779,590.7,0.51365,,147.36,29.99,0.01647,0.02921,0.00326,0.15406,0.03278,,0.617,4.8957,0.3092,,0.8989,0.01376,0.01993
347,2020-12-14,19273.14,12.8502,0.3868,25819.99,3.4803,3.234,586.29,0.4974,,153.13,29.3347,0.01637,0.0291,0.003226,0.15877,0.03296,,0.638,4.8969,0.3129,,0.9292,0.01373,0.021
348,2020-12-15,19426.43,12.6818,0.3915,24784.11,3.3292,3.1584,588.64,0.46793,,150.01,29.1237,0.016501,0.02918,0.0032078,0.15381,0.03503,,0.628,5.2391,0.325,,0.915,0.01361,0.021
349,2020-12-16,21335.52,13.4852,0.4143,26965.41,3.5357,3.3508,637.18,0.56941,,155.52,28.416,0.017274,0.03145,0.0034183,0.16814,0.03921,,0.651,5.3647,0.3396,,1.0293,0.01397,0.02081
350,2020-12-17,22797.16,13.444,0.4072,26599.01,3.6914,3.2374,642.7,0.5769,,177.23,28.4405,0.017092,0.03072,0.003722,0.16336,0.0379,,0.655,5.3455,0.3324,0.12275,0.9993,0.0138,0.01957
351,2020-12-18,23107.39,13.5001,0.4128,27869.03,3.7652,3.2463,653.85,0.58337,,160.34,28.4577,0.017424,0.03109,0.0038675,0.16502,0.0438,,0.645,5.3549,0.353,0.26122,1.0201,0.01416,0.02026
352,2020-12-19,23821.61,13.4747,0.4236,27604.76,3.9621,3.2597,658.03,0.57666,,155.62,28.2008,0.017373,0.03124,0.0039291,0.16433,0.05009,,0.664,5.3358,0.3556,0.47749,1.0525,0.0154,0.02071
353,2020-12-20,23455.52,13.0604,0.3953,26114.07,3.7617,3.17,638.18,0.55586,,153.67,28.3891,0.016325,0.03122,0.0046381,0.16201,0.04627,,0.616,5.1868,0.3397,0.73826,0.9784,0.01461,0.02084
354,2020-12-21,22719.71,12.3049,0.3779,24569.93,3.5094,2.9574,607.58,0.51445,,141.66,24.9963,0.015523,0.02926,0.0047784,0.15278,0.0494,,0.558,4.8702,0.3248,0.47195,0.8963,0.01375,0.0189
355,2020-12-22,23810.79,12.7842,0.3751,24850.0,3.7331,3.0043,636.45,0.44642,,145.2,24.6213,0.015854,0.02885,0.0045159,0.15646,0.05138,,0.558,5.155,0.3367,0.54572,0.9165,0.01376,0.01881
356,2020-12-23,23232.76,10.9736,0.3311,20092.38,3.3111,2.3303,585.56,0.2605,,129.59,22.3358,0.013236,0.0248,0.0037449,0.13635,0.05727,,0.42,4.7149,0.2891,0.41158,0.8733,0.01239,0.01641
357,2020-12-24,23729.2,11.5724,0.3641,24024.95,3.5227,2.5923,612.31,0.33863,,136.75,23.6991,0.014893,0.02769,0.0045731,0.15304,0.05938,,0.479,5.1116,0.3142,0.41046,0.9259,0.01353,0.01759
358,2020-12-25,24712.47,11.5543,0.3588,23612.29,3.5038,2.5971,626.82,0.31768,,137.69,24.349,0.014598,0.02854,0.0045549,0.15761,0.06327,,0.489,5.2099,0.3088,0.35847,0.9238,0.01333,0.01734
359,2020-12-26,26493.39,10.9809,0.3539,22588.76,3.4171,2.5391,637.44,0.29481,,130.0,23.5652,0.016471,0.0278,0.0045131,0.15839,0.0866,,0.47,5.1924,0.3094,0.4848,0.8756,0.01366,0.01663
360,2020-12-27,26281.66,12.1541,0.3738,22785.06,3.5965,2.6441,685.11,0.28407,,131.15,22.236,0.016542,0.02889,0.004547,0.15467,0.07637,,0.472,5.1455,0.319,0.39677,0.8973,0.0132,0.01664
361,2020-12-28,27079.41,12.6081,0.3771,22796.58,3.7311,2.661,730.41,0.24845,,143.7,21.9937,0.020212,0.02959,0.0046015,0.17627,0.0893,,0.498,6.5982,0.3578,0.38084,1.0383,0.01332,0.01739
362,2020-12-29,27385.0,11.7786,0.3652,22155.55,3.6695,2.5641,732.0,0.22142,,139.36,20.4405,0.021135,0.02767,0.0045012,0.19067,0.08431,,0.474,7.5402,0.3461,0.3736,1.2009,0.01283,0.01633
363,2020-12-30,28875.54,11.2435,0.3595,21765.85,4.1531,2.4605,752.17,0.21138,,156.81,21.5173,0.0202,0.02695,0.0046251,0.18389,0.07734,,0.582,7.2282,0.3355,0.37465,1.2134,0.0131,0.01659
364,2020-12-31,28923.63,11.2364,0.3548,22687.96,5.1501,2.4737,736.42,0.21959,,149.02,24.3284,0.018754,0.02677,0.0046709,0.18134,0.08257,,0.627,9.2619,0.3353,0.35046,1.1699,0.01254,0.0169
365,2021-01-01,29331.69,11.8477,0.3744,21845.15,4.7353,2.5432,728.91,0.23746,,145.54,22.2169,0.019052,0.02685,0.00568,0.17509,0.07887,,0.62,8.2776,0.3978,0.36169,1.2874,0.01293,0.01719
366,2021-01-02,32178.33,12.2215,0.3604,21477.83,4.8564,2.5422,774.56,0.22064,,136.71,21.7766,0.019993,0.02721,0.0105264,0.17742,0.07219,,0.613,9.2037,0.4075,0.32751,1.2919,0.01305,0.01639
367,2021-01-03,33000.05,13.6814,0.3923,23879.16,5.5155,3.0498,978.28,0.2254,,146.9,21.4253,0.026226,0.02949,0.0098209,0.20615,0.06763,,0.677,10.1307,0.4253,0.29857,1.4839,0.01406,0.01871
368,2021-01-04,31988.71,13.5935,0.3948,23387.84,5.4238,3.2938,1041.43,0.23565,,151.24,21.4059,0.024598,0.03095,0.0097613,0.22528,0.06998,,0.676,9.5126,0.4463,0.30888,1.5929,0.01362,0.02047
369,2021-01-05,33949.53,14.5162,0.4447,23731.87,6.2518,3.5141,1099.56,0.22573,,161.48,21.6019,0.027964,0.02852,0.00997,0.25873,0.07023,2.5765,0.688,9.7084,0.4794,0.33823,1.5826,0.01488,0.02063
370,2021-01-06,36769.36,17.2322,0.4618,24742.87,6.4157,3.7082,1208.42,0.24854,,183.98,21.9407,0.030819,0.03046,0.01042,0.33309,0.07772,2.302,0.731,10.0679,0.5111,0.36991,1.5916,0.0158,0.02442
371,2021-01-07,39432.28,15.9628,0.4386,33057.95,6.2545,3.508,1224.87,0.32389,,172.45,22.0598,0.028673,0.03095,0.0097439,0.29928,0.07581,2.2091,0.716,9.6439,0.4611,0.34633,1.4612,0.01566,0.02383
372,2021-01-08,40582.81,15.2381,0.44,34908.59,5.8807,3.4039,1216.93,0.32032,,165.75,21.5989,0.027299,0.0304,0.00974,0.30389,0.07337,2.2961,0.694,9.2998,0.455,0.32903,1.346,0.01619,0.02599
373,2021-01-09,40088.22,17.5501,0.5405,35735.6,6.22,3.7078,1276.0,0.32419,,179.95,22.0071,0.028812,0.03382,0.0101789,0.33062,0.07587,2.2937,0.767,9.7354,0.4847,0.34849,1.5674,0.01773,0.02706
374,2021-01-10,38150.02,16.206,0.5276,33982.73,5.9802,3.6526,1254.25,0.31491,,194.39,23.4251,0.02707,0.03275,0.00982,0.30153,0.07285,2.14,0.754,9.2911,0.4578,0.32627,1.4594,0.01682,0.02518
375,2021-01-11,35404.47,14.6393,0.4365,30102.88,5.2448,3.0974,1087.01,0.28743,,168.59,21.6398,0.024344,0.02897,0.0088326,0.2757,0.06481,1.9482,0.622,8.2691,0.4171,0.29053,1.3091,0.01489,0.02212
376,2021-01-12,34051.24,13.9655,0.4272,29743.08,5.5878,2.9982,1050.16,0.29254,,183.8,21.0413,0.02299,0.02865,0.0080807,0.28888,0.06197,1.957,0.624,8.3078,0.3991,0.27768,1.2913,0.01483,0.0219
377,2021-01-13,37371.38,15.9356,0.506,33599.65,6.3311,3.2459,1129.89,0.30582,,211.04,21.7131,0.026073,0.03079,0.0086738,0.3123,0.07035,2.0711,0.687,10.9486,0.4501,0.325,1.808,0.01636,0.02393
378,2021-01-14,39144.5,17.9804,0.504,32924.52,6.9593,3.2451,1231.62,0.29642,,214.5,21.5738,0.025743,0.03014,0.0093907,0.31201,0.06906,2.0974,0.796,14.4867,0.4559,0.33379,1.9053,0.01632,0.02463
379,2021-01-15,36742.22,20.7375,0.5154,30205.26,7.3762,3.604,1168.53,0.27991,,202.56,21.5435,0.025306,0.02972,0.0093525,0.30188,0.06622,2.0,1.149,13.1679,0.4864,0.33761,1.8436,0.01644,0.02635
380,2021-01-16,35994.98,20.1054,0.5272,33823.09,8.3908,3.5499,1227.83,0.27924,,207.0,22.8433,0.026863,0.03008,0.0092374,0.35071,0.07349,2.0678,1.108,17.9893,0.5183,0.466,1.96,0.01614,0.02856
381,2021-01-17,35828.61,23.2819,0.5942,34544.73,8.689,3.7236,1232.45,0.27746,,216.96,24.3442,0.027152,0.0302,0.0090987,0.38081,0.07341,2.125,1.691,17.0832,0.5859,0.51877,1.9533,0.01737,0.02998
382,2021-01-18,36631.27,22.0336,0.5847,37994.33,9.1904,4.21,1258.45,0.28528,,225.91,23.7605,0.030803,0.03164,0.0091782,0.37123,0.0789,2.2371,1.605,16.5898,0.5668,0.61907,2.0725,0.01894,0.02983
383,2021-01-19,35891.49,20.5557,0.5422,34365.15,8.5767,3.8539,1365.36,0.29396,,211.22,22.6578,0.029015,0.03063,0.0090428,0.3672,0.07358,2.1608,1.331,16.3933,0.5213,0.53828,1.9915,0.0179,0.02804
384,2021-01-20,35468.23,21.8482,0.5582,34040.18,8.9646,3.8353,1376.99,0.29539,,212.39,22.339,0.034595,0.03046,0.0090487,0.37532,0.07413,2.2784,1.629,17.9808,0.5472,0.52203,2.0156,0.01775,0.02867
385,2021-01-21,30850.13,18.4119,0.465,27938.25,7.5873,3.2004,1110.96,0.26802,,176.64,21.3251,0.027918,0.02762,0.0081581,0.30785,0.06214,3.0923,1.681,15.9818,0.461,0.43566,1.6455,0.01586,0.0264
386,2021-01-22,32945.17,21.5519,0.5106,30780.0,8.6834,3.3566,1232.62,0.27217,,199.71,22.2845,0.031268,0.02857,0.0085075,0.34867,0.06757,3.14,1.963,17.1207,0.5088,0.5111,2.1315,0.01729,0.02709
387,2021-01-23,32078.0,24.8046,0.562,30560.03,9.3428,3.629,1233.6,0.27167,,206.98,22.6979,0.030068,0.02925,0.0085779,0.34583,0.06781,2.82,2.14,18.7446,0.5561,0.58446,2.37,0.01716,0.0406
388,2021-01-24,32259.9,24.7935,0.5483,32200.52,12.0505,3.5888,1392.51,0.27339,,250.06,22.7027,0.030606,0.02999,0.0087135,0.35345,0.06907,2.7848,2.26,17.9745,0.5623,0.55604,2.5963,0.01718,0.057
389,2021-01-25,32254.2,23.3418,0.5207,29311.96,11.3177,3.5439,1317.88,0.26757,,212.81,22.4279,0.029758,0.02949,0.0083509,0.34308,0.06673,3.1347,2.005,17.207,0.556,0.52985,2.3777,0.01661,0.05226
390,2021-01-26,32467.77,23.0981,0.5435,30298.17,13.9086,3.4403,1365.97,0.26834,,237.9,22.1876,0.029444,0.02949,0.0082472,0.3433,0.06785,3.1029,2.146,17.1013,0.601,0.53701,2.409,0.01648,0.073
391,2021-01-27,30366.15,20.9586,0.5832,27617.41,14.7493,3.1175,1239.03,0.25039,,219.12,21.42,0.026361,0.02823,0.0074124,0.31144,0.06206,2.949,1.814,15.43,0.541,0.48465,2.5323,0.01527,0.08109
392,2021-01-28,33364.86,23.0145,0.6086,29664.06,14.1003,3.3054,1329.69,0.26407,,252.03,21.8988,0.027389,0.02955,0.0364995,0.34409,0.0654,2.9657,2.08,16.8643,0.5586,0.556,3.1607,0.01637,0.11932
393,2021-01-29,34252.2,22.748,0.6009,29974.1,15.6418,3.5045,1379.5,0.2829,,295.88,22.3086,0.02783,0.03335,0.0459059,0.34752,0.06717,2.8914,2.046,16.7968,0.6362,0.55282,3.6329,0.02675,0.12812
394,2021-01-30,34262.88,23.6399,0.6542,31150.11,19.5376,3.4828,1378.05,0.44372,,338.2,22.0354,0.026842,0.03216,0.02826,0.364,0.07306,2.8785,2.548,16.5349,0.6653,0.63734,3.8806,0.02332,0.13117
395,2021-01-31,33092.98,22.5613,0.7064,30114.54,17.7246,3.5237,1312.55,0.49507,,347.19,22.2488,0.025397,0.03154,0.037,0.34475,0.06918,2.8041,2.511,16.1128,0.6516,0.79448,3.611,0.0245,0.128
396,2021-02-01,33526.37,22.8757,0.6865,31166.45,20.4502,4.168,1374.17,0.37106,,362.25,22.621,0.029382,0.03295,0.0348173,0.40876,0.07504,2.8528,2.54,16.4385,0.6442,0.78311,4.1797,0.0239,0.10785
397,2021-02-02,35466.24,23.6582,0.6837,31690.62,18.9517,3.9526,1511.87,0.37254,,356.18,22.4829,0.028127,0.03317,0.0313489,0.42498,0.07761,2.87,2.5,17.1765,0.6507,0.75205,3.792,0.02478,0.12644
398,2021-02-03,37618.87,25.087,0.7658,34095.5,19.7114,4.6318,1664.49,0.39721,,389.67,23.0537,0.029177,0.03452,0.0372597,0.44189,0.07951,2.956,2.637,20.8538,0.7454,0.825,3.7225,0.02479,0.13008
399,2021-02-04,36936.66,24.492,1.0351,31098.22,20.1299,4.4415,1595.67,0.44545,,455.19,22.8902,0.02771,0.0331,0.0529081,0.43934,0.07633,2.9574,3.026,19.6677,0.7057,0.81617,3.8958,0.02597,0.13403
400,2021-02-05,38290.24,26.3034,1.5939,32447.8,21.145,5.1567,1719.19,0.45219,,531.46,24.4825,0.032096,0.03624,0.0467193,0.53917,0.08256,3.2,3.263,20.84,0.8338,0.94946,3.965,0.03046,0.16421
401,2021-02-06,39186.94,25.0231,1.4509,31542.61,19.2499,4.902,1676.35,0.44307,,465.0,24.2434,0.029946,0.03507,0.0576559,0.63444,0.07862,3.0871,3.15,20.3734,0.8092,0.86501,3.5737,0.03112,0.14123
402,2021-02-07,38795.69,24.7254,1.4099,30866.54,18.6592,4.6205,1611.62,0.41849,,457.41,24.0475,0.029139,0.03597,0.0779247,0.66109,0.07598,3.6017,2.981,19.7345,0.8448,0.91807,3.79,0.03188,0.13254
403,2021-02-08,46374.87,25.4115,1.4689,32500.0,19.3198,4.8692,1750.15,0.45099,,454.98,27.6608,0.031326,0.04042,0.0787,0.67638,0.07972,3.5348,3.06,22.9853,1.0028,0.96895,4.5946,0.03483,0.1455
404,2021-02-09,46420.42,27.6034,1.5111,35214.33,19.5175,5.1196,1769.13,0.47636,,489.0,44.1298,0.035375,0.04608,0.0700121,0.70562,0.10507,3.7065,3.175,23.0846,1.029,1.05273,4.58,0.04204,0.14771
405,2021-02-10,44807.58,26.8121,1.4998,36353.03,20.6802,5.582,1740.78,0.50429,,473.12,39.761,0.035689,0.04629,0.0725527,0.93966,0.10409,4.8091,3.087,23.5821,1.0312,1.26668,4.465,0.04949,0.1387
406,2021-02-11,47969.51,27.8475,1.7619,43831.19,21.4536,5.9635,1785.62,0.52806,,501.91,40.3198,0.042558,0.05681,0.069583,0.92796,0.11555,4.789,3.562,25.0224,1.238,2.03709,4.5058,0.04817,0.1775
407,2021-02-12,47287.6,30.6265,1.8037,47007.1,22.6236,6.1436,1840.26,0.609,,536.53,42.65,0.054359,0.05515,0.0697675,0.92426,0.11798,4.8282,3.387,28.6555,1.7178,2.23448,4.295,0.05002,0.18452
408,2021-02-13,47153.69,34.1941,1.8912,47157.24,21.7738,7.6958,1814.96,0.63309,,511.0,41.534,0.054766,0.05995,0.0662405,0.91299,0.14755,4.6054,3.289,27.9364,1.6716,2.3329,4.397,0.05786,0.18003
